Episode no = 1860; won: False; Q(s,a) = 124.60497433991125; reward = -341.0; and epsilon = 0.752, win percentage = 0.0, 2022-04-29 09:24:53
Episode no = 1870; won: False; Q(s,a) = 94.3694775317154; reward = -450.0; and epsilon = 0.7506666666666667, win percentage = 0.0, 2022-04-29 09:25:08
Episode no = 1880; won: False; Q(s,a) = 105.26555572404531; reward = -392.0; and epsilon = 0.7493333333333334, win percentage = 0.0, 2022-04-29 09:25:24
Episode no = 1890; won: False; Q(s,a) = 114.43313731737899; reward = -388.0; and epsilon = 0.748, win percentage = 0.0, 2022-04-29 09:25:35
Episode no = 1900; won: False; Q(s,a) = 105.08754371919827; reward = -371.0; and epsilon = 0.7466666666666666, win percentage = 0.0, 2022-04-29 09:25:53
Episode no = 1910; won: False; Q(s,a) = 114.30485220602345; reward = -364.0; and epsilon = 0.7453333333333334, win percentage = 0.0, 2022-04-29 09:26:06
Episode no = 1920; won: False; Q(s,a) = 108.46925694034047; reward = -361.0; and epsilon = 0.744, win percentage = 0.0, 2022-04-29 09:26:18
Episode no = 1930; won: False; Q(s,a) = 118.54671112711803; reward = -277.0; and epsilon = 0.7426666666666666, win percentage = 0.0, 2022-04-29 09:26:31
Episode no = 1940; won: False; Q(s,a) = 114.98666658211332; reward = -394.0; and epsilon = 0.7413333333333334, win percentage = 0.0, 2022-04-29 09:26:47
Episode no = 1950; won: False; Q(s,a) = 116.13127924858452; reward = -465.0; and epsilon = 0.74, win percentage = 0.0, 2022-04-29 09:26:57
Episode no = 1960; won: False; Q(s,a) = 104.93549085358198; reward = -444.0; and epsilon = 0.7386666666666667, win percentage = 0.0, 2022-04-29 09:27:07
Episode no = 1970; won: False; Q(s,a) = 109.53587120277466; reward = -442.0; and epsilon = 0.7373333333333334, win percentage = 0.0, 2022-04-29 09:27:21
Episode no = 1980; won: False; Q(s,a) = 112.64246165871334; reward = -369.0; and epsilon = 0.736, win percentage = 0.0, 2022-04-29 09:27:40
Episode no = 1990; won: False; Q(s,a) = 111.70952743563289; reward = -399.0; and epsilon = 0.7346666666666667, win percentage = 0.0, 2022-04-29 09:27:48
Episode no = 2000; won: False; Q(s,a) = 118.2765652826631; reward = -432.0; and epsilon = 0.7333333333333334, win percentage = 0.0, 2022-04-29 09:28:07
Episode no = 2010; won: False; Q(s,a) = 107.96333825376131; reward = -396.0; and epsilon = 0.732, win percentage = 0.0, 2022-04-29 09:28:21
Episode no = 2020; won: False; Q(s,a) = 124.57585212455358; reward = -365.0; and epsilon = 0.7306666666666667, win percentage = 0.0, 2022-04-29 09:28:36
Episode no = 2030; won: False; Q(s,a) = 113.93798968844999; reward = -356.0; and epsilon = 0.7293333333333334, win percentage = 0.0, 2022-04-29 09:28:50
Episode no = 2040; won: False; Q(s,a) = 114.29344235212314; reward = -363.0; and epsilon = 0.728, win percentage = 0.0, 2022-04-29 09:29:04
Episode no = 2050; won: False; Q(s,a) = 113.2992775464507; reward = -396.0; and epsilon = 0.7266666666666667, win percentage = 0.0, 2022-04-29 09:29:22
Episode no = 2060; won: False; Q(s,a) = 117.95020674951098; reward = -167.0; and epsilon = 0.7253333333333334, win percentage = 0.0, 2022-04-29 09:29:39
Episode no = 2070; won: False; Q(s,a) = 125.28655059126832; reward = -316.0; and epsilon = 0.724, win percentage = 0.0, 2022-04-29 09:29:53
Episode no = 2080; won: False; Q(s,a) = 110.40320688022307; reward = -427.0; and epsilon = 0.7226666666666667, win percentage = 0.0, 2022-04-29 09:30:06
Episode no = 2090; won: False; Q(s,a) = 107.34951415908982; reward = -420.0; and epsilon = 0.7213333333333334, win percentage = 0.0, 2022-04-29 09:30:26
Episode no = 2100; won: False; Q(s,a) = 120.67359932519065; reward = -367.0; and epsilon = 0.72, win percentage = 0.0, 2022-04-29 09:30:36
Episode no = 2110; won: False; Q(s,a) = 113.92673089037301; reward = -445.0; and epsilon = 0.7186666666666667, win percentage = 0.0, 2022-04-29 09:30:49
Episode no = 2120; won: False; Q(s,a) = 118.84641991662308; reward = -423.0; and epsilon = 0.7173333333333334, win percentage = 0.0, 2022-04-29 09:31:04
Episode no = 2130; won: False; Q(s,a) = 122.16893821801949; reward = -388.0; and epsilon = 0.716, win percentage = 0.0, 2022-04-29 09:31:27
Episode no = 2140; won: False; Q(s,a) = 135.19113271897507; reward = -447.0; and epsilon = 0.7146666666666667, win percentage = 0.0, 2022-04-29 09:31:34
Episode no = 2150; won: False; Q(s,a) = 126.49740884235663; reward = -468.0; and epsilon = 0.7133333333333334, win percentage = 0.0, 2022-04-29 09:31:53
Episode no = 2160; won: False; Q(s,a) = 124.67647930156274; reward = -367.0; and epsilon = 0.712, win percentage = 0.0, 2022-04-29 09:32:06
Episode no = 2170; won: False; Q(s,a) = 123.03136916332784; reward = -288.0; and epsilon = 0.7106666666666667, win percentage = 0.0, 2022-04-29 09:32:18
Episode no = 2180; won: False; Q(s,a) = 123.24934282798534; reward = -480.0; and epsilon = 0.7093333333333334, win percentage = 0.0, 2022-04-29 09:32:31
Episode no = 2190; won: False; Q(s,a) = 120.5426632766539; reward = -467.0; and epsilon = 0.708, win percentage = 0.0, 2022-04-29 09:32:45
Episode no = 2200; won: False; Q(s,a) = 125.87895735648677; reward = -465.0; and epsilon = 0.7066666666666667, win percentage = 0.0, 2022-04-29 09:32:56
Episode no = 2210; won: False; Q(s,a) = 134.63028628817662; reward = -443.0; and epsilon = 0.7053333333333334, win percentage = 0.0, 2022-04-29 09:33:07
Episode no = 2220; won: False; Q(s,a) = 127.08937126794895; reward = -401.0; and epsilon = 0.704, win percentage = 0.0, 2022-04-29 09:33:18
Episode no = 2230; won: False; Q(s,a) = 124.61160827494592; reward = -441.0; and epsilon = 0.7026666666666667, win percentage = 0.0, 2022-04-29 09:33:31
Episode no = 2240; won: False; Q(s,a) = 129.74444946723045; reward = -476.0; and epsilon = 0.7013333333333334, win percentage = 0.0, 2022-04-29 09:33:50
Episode no = 2250; won: False; Q(s,a) = 118.31910176899746; reward = -417.0; and epsilon = 0.7, win percentage = 0.0, 2022-04-29 09:34:04
Episode no = 2260; won: False; Q(s,a) = 128.0167193702466; reward = -365.0; and epsilon = 0.6986666666666667, win percentage = 0.0, 2022-04-29 09:34:16
Episode no = 2270; won: False; Q(s,a) = 129.79644105487628; reward = -276.0; and epsilon = 0.6973333333333334, win percentage = 0.0, 2022-04-29 09:34:27
Episode no = 2280; won: False; Q(s,a) = 130.56207319005352; reward = -479.0; and epsilon = 0.696, win percentage = 0.0, 2022-04-29 09:34:34
Episode no = 2290; won: False; Q(s,a) = 129.61023719427723; reward = -468.0; and epsilon = 0.6946666666666667, win percentage = 0.0, 2022-04-29 09:34:53
Episode no = 2300; won: False; Q(s,a) = 114.73267131202657; reward = -443.0; and epsilon = 0.6933333333333334, win percentage = 0.0, 2022-04-29 09:35:08
Episode no = 2310; won: False; Q(s,a) = 139.87032026211352; reward = -450.0; and epsilon = 0.692, win percentage = 0.0, 2022-04-29 09:35:21
Episode no = 2320; won: False; Q(s,a) = 121.55246419635053; reward = -470.0; and epsilon = 0.6906666666666667, win percentage = 0.0, 2022-04-29 09:35:31
Episode no = 2330; won: False; Q(s,a) = 130.99731068910233; reward = -68.0; and epsilon = 0.6893333333333334, win percentage = 0.0, 2022-04-29 09:35:43
Episode no = 2340; won: False; Q(s,a) = 126.42468277429185; reward = -391.0; and epsilon = 0.688, win percentage = 0.0, 2022-04-29 09:36:03
Episode no = 2350; won: False; Q(s,a) = 123.45425591426327; reward = -381.0; and epsilon = 0.6866666666666666, win percentage = 0.0, 2022-04-29 09:36:22
Episode no = 2360; won: False; Q(s,a) = 142.65978294243317; reward = -387.0; and epsilon = 0.6853333333333333, win percentage = 0.0, 2022-04-29 09:36:46
Episode no = 2370; won: False; Q(s,a) = 133.41283167368886; reward = -439.0; and epsilon = 0.6839999999999999, win percentage = 0.0, 2022-04-29 09:37:03
Episode no = 2380; won: False; Q(s,a) = 129.44092895019347; reward = -404.0; and epsilon = 0.6826666666666666, win percentage = 0.0, 2022-04-29 09:37:28
Episode no = 2390; won: False; Q(s,a) = 147.40939177420654; reward = -442.0; and epsilon = 0.6813333333333333, win percentage = 0.0, 2022-04-29 09:37:43
Episode no = 2400; won: False; Q(s,a) = 130.94119064440468; reward = -330.0; and epsilon = 0.6799999999999999, win percentage = 0.0, 2022-04-29 09:37:55
Episode no = 2410; won: False; Q(s,a) = 130.61491680777922; reward = -466.0; and epsilon = 0.6786666666666666, win percentage = 0.0, 2022-04-29 09:38:04
Episode no = 2420; won: False; Q(s,a) = 125.15087467394436; reward = -469.0; and epsilon = 0.6773333333333333, win percentage = 0.0, 2022-04-29 09:38:14
Episode no = 2430; won: False; Q(s,a) = 141.3242834872449; reward = -282.0; and epsilon = 0.6759999999999999, win percentage = 0.0, 2022-04-29 09:38:31
Episode no = 2440; won: False; Q(s,a) = 146.75506763672476; reward = -478.0; and epsilon = 0.6746666666666667, win percentage = 0.0, 2022-04-29 09:38:43
Episode no = 2450; won: False; Q(s,a) = 126.62138427916152; reward = -416.0; and epsilon = 0.6733333333333333, win percentage = 0.0, 2022-04-29 09:38:54
Episode no = 2460; won: False; Q(s,a) = 151.45653727938367; reward = -343.0; and epsilon = 0.6719999999999999, win percentage = 0.0, 2022-04-29 09:39:09
Episode no = 2470; won: False; Q(s,a) = 132.51421623805035; reward = -455.0; and epsilon = 0.6706666666666667, win percentage = 0.0, 2022-04-29 09:39:23
Episode no = 2480; won: False; Q(s,a) = 173.22218291119853; reward = -469.0; and epsilon = 0.6693333333333333, win percentage = 0.0, 2022-04-29 09:39:32
Episode no = 2490; won: False; Q(s,a) = 130.25222034233798; reward = -205.0; and epsilon = 0.6679999999999999, win percentage = 0.0, 2022-04-29 09:39:45
Episode no = 2500; won: False; Q(s,a) = 130.23892699832894; reward = -466.0; and epsilon = 0.6666666666666667, win percentage = 0.0, 2022-04-29 09:40:09
Episode no = 2510; won: False; Q(s,a) = 132.1869287187843; reward = -376.0; and epsilon = 0.6653333333333333, win percentage = 0.0, 2022-04-29 09:40:19
Episode no = 2520; won: False; Q(s,a) = 129.24893290546262; reward = -289.0; and epsilon = 0.6639999999999999, win percentage = 0.0, 2022-04-29 09:40:28
Episode no = 2530; won: False; Q(s,a) = 130.82960683205962; reward = -324.0; and epsilon = 0.6626666666666667, win percentage = 0.0, 2022-04-29 09:40:44
Episode no = 2540; won: False; Q(s,a) = 132.80884682693267; reward = -456.0; and epsilon = 0.6613333333333333, win percentage = 0.0, 2022-04-29 09:40:55
Episode no = 2550; won: False; Q(s,a) = 134.07959352420673; reward = -439.0; and epsilon = 0.6599999999999999, win percentage = 0.0, 2022-04-29 09:41:11
Episode no = 2560; won: False; Q(s,a) = 160.40610679837158; reward = -298.0; and epsilon = 0.6586666666666667, win percentage = 0.0, 2022-04-29 09:41:34
Episode no = 2570; won: False; Q(s,a) = 132.34246676024364; reward = -316.0; and epsilon = 0.6573333333333333, win percentage = 0.0, 2022-04-29 09:41:46
Episode no = 2580; won: False; Q(s,a) = 128.48495420463487; reward = -419.0; and epsilon = 0.656, win percentage = 0.0, 2022-04-29 09:42:00
Episode no = 2590; won: False; Q(s,a) = 149.2929294923578; reward = -198.0; and epsilon = 0.6546666666666667, win percentage = 0.0, 2022-04-29 09:42:17
Episode no = 2600; won: False; Q(s,a) = 142.69873411977468; reward = -469.0; and epsilon = 0.6533333333333333, win percentage = 0.0, 2022-04-29 09:42:41
Episode no = 2610; won: False; Q(s,a) = 140.80794088752407; reward = -345.0; and epsilon = 0.652, win percentage = 0.0, 2022-04-29 09:43:04
Episode no = 2620; won: False; Q(s,a) = 138.17437995834683; reward = -384.0; and epsilon = 0.6506666666666667, win percentage = 0.0, 2022-04-29 09:43:24
Episode no = 2630; won: False; Q(s,a) = 136.23247158861128; reward = -455.0; and epsilon = 0.6493333333333333, win percentage = 0.0, 2022-04-29 09:43:36
Episode no = 2640; won: False; Q(s,a) = 145.81031246345097; reward = -390.0; and epsilon = 0.648, win percentage = 0.0, 2022-04-29 09:43:53
Episode no = 2650; won: False; Q(s,a) = 135.04697849497325; reward = -405.0; and epsilon = 0.6466666666666667, win percentage = 0.0, 2022-04-29 09:44:06
Episode no = 2660; won: False; Q(s,a) = 159.96186974518477; reward = -408.0; and epsilon = 0.6453333333333333, win percentage = 0.0, 2022-04-29 09:44:26
Episode no = 2670; won: False; Q(s,a) = 139.69338708484833; reward = -361.0; and epsilon = 0.644, win percentage = 0.0, 2022-04-29 09:44:47
Episode no = 2680; won: False; Q(s,a) = 134.64223487225476; reward = -456.0; and epsilon = 0.6426666666666667, win percentage = 0.0, 2022-04-29 09:45:05
Episode no = 2690; won: False; Q(s,a) = 149.49523997422637; reward = -464.0; and epsilon = 0.6413333333333333, win percentage = 0.0, 2022-04-29 09:45:16
Episode no = 2700; won: False; Q(s,a) = 137.64465739334707; reward = -477.0; and epsilon = 0.64, win percentage = 0.0, 2022-04-29 09:45:35
Episode no = 2710; won: False; Q(s,a) = 169.71947930970106; reward = -412.0; and epsilon = 0.6386666666666667, win percentage = 0.0, 2022-04-29 09:45:57
Episode no = 2720; won: False; Q(s,a) = 177.07255664758964; reward = -451.0; and epsilon = 0.6373333333333333, win percentage = 0.0, 2022-04-29 09:46:07
Episode no = 2730; won: False; Q(s,a) = 135.99109725924234; reward = -422.0; and epsilon = 0.636, win percentage = 0.0, 2022-04-29 09:46:23
Episode no = 2740; won: False; Q(s,a) = 146.41000851739727; reward = -460.0; and epsilon = 0.6346666666666667, win percentage = 0.0, 2022-04-29 09:46:37
Episode no = 2750; won: False; Q(s,a) = 139.12382512545076; reward = -433.0; and epsilon = 0.6333333333333333, win percentage = 0.0, 2022-04-29 09:46:51
Episode no = 2760; won: False; Q(s,a) = 130.73825060349265; reward = -443.0; and epsilon = 0.632, win percentage = 0.0, 2022-04-29 09:47:02
Episode no = 2770; won: False; Q(s,a) = 157.64487916015707; reward = -397.0; and epsilon = 0.6306666666666667, win percentage = 0.0, 2022-04-29 09:47:23
Episode no = 2780; won: False; Q(s,a) = 138.33581597377832; reward = -420.0; and epsilon = 0.6293333333333333, win percentage = 0.0, 2022-04-29 09:47:30
Episode no = 2790; won: False; Q(s,a) = 241.91876466304606; reward = -387.0; and epsilon = 0.628, win percentage = 0.0, 2022-04-29 09:47:44
Episode no = 2800; won: False; Q(s,a) = 135.89706339952383; reward = -362.0; and epsilon = 0.6266666666666667, win percentage = 0.0, 2022-04-29 09:48:00
Episode no = 2810; won: False; Q(s,a) = 163.19305103487332; reward = -414.0; and epsilon = 0.6253333333333333, win percentage = 0.0, 2022-04-29 09:48:18
Episode no = 2820; won: False; Q(s,a) = 222.43118989488138; reward = -396.0; and epsilon = 0.624, win percentage = 0.0, 2022-04-29 09:48:37
Episode no = 2830; won: False; Q(s,a) = 169.08621920181952; reward = -328.0; and epsilon = 0.6226666666666667, win percentage = 0.0, 2022-04-29 09:48:52
Episode no = 2840; won: False; Q(s,a) = 176.14600400562867; reward = -240.0; and epsilon = 0.6213333333333333, win percentage = 0.0, 2022-04-29 09:49:03
Episode no = 2850; won: False; Q(s,a) = 142.27734862090736; reward = -427.0; and epsilon = 0.62, win percentage = 0.0, 2022-04-29 09:49:12
Episode no = 2860; won: False; Q(s,a) = 157.94530972528335; reward = -352.0; and epsilon = 0.6186666666666667, win percentage = 0.0, 2022-04-29 09:49:34
Episode no = 2870; won: False; Q(s,a) = 140.7367992313618; reward = -364.0; and epsilon = 0.6173333333333333, win percentage = 0.0, 2022-04-29 09:49:54
Episode no = 2880; won: False; Q(s,a) = 159.90356078950032; reward = -388.0; and epsilon = 0.616, win percentage = 0.0, 2022-04-29 09:50:11
Episode no = 2890; won: False; Q(s,a) = 176.0883766146535; reward = -248.0; and epsilon = 0.6146666666666667, win percentage = 0.0, 2022-04-29 09:50:31
Episode no = 2900; won: False; Q(s,a) = 145.46319504804976; reward = -379.0; and epsilon = 0.6133333333333333, win percentage = 0.0, 2022-04-29 09:50:48
Episode no = 2910; won: False; Q(s,a) = 134.97862969574211; reward = -360.0; and epsilon = 0.612, win percentage = 0.0, 2022-04-29 09:50:56
Episode no = 2920; won: False; Q(s,a) = 168.79887745229647; reward = -301.0; and epsilon = 0.6106666666666667, win percentage = 0.0, 2022-04-29 09:51:15
Episode no = 2930; won: False; Q(s,a) = 184.34709562840666; reward = -297.0; and epsilon = 0.6093333333333333, win percentage = 0.0, 2022-04-29 09:51:27
Episode no = 2940; won: False; Q(s,a) = 149.4643072378771; reward = -327.0; and epsilon = 0.608, win percentage = 0.0, 2022-04-29 09:51:44
Episode no = 2950; won: False; Q(s,a) = 142.2090129663057; reward = -445.0; and epsilon = 0.6066666666666667, win percentage = 0.0, 2022-04-29 09:51:58
Episode no = 2960; won: False; Q(s,a) = 168.6313824495425; reward = -407.0; and epsilon = 0.6053333333333333, win percentage = 0.0, 2022-04-29 09:52:12
Episode no = 2970; won: False; Q(s,a) = 160.96261516435013; reward = -410.0; and epsilon = 0.604, win percentage = 0.0, 2022-04-29 09:52:39
Episode no = 2980; won: False; Q(s,a) = 174.0589783847131; reward = -202.0; and epsilon = 0.6026666666666667, win percentage = 0.0, 2022-04-29 09:53:01
Episode no = 2990; won: False; Q(s,a) = 206.11347502301993; reward = -255.0; and epsilon = 0.6013333333333333, win percentage = 0.0, 2022-04-29 09:53:13
Episode no = 3000; won: False; Q(s,a) = 163.44177718410327; reward = -356.0; and epsilon = 0.6, win percentage = 0.0, 2022-04-29 09:53:28
Episode no = 3010; won: False; Q(s,a) = 160.43528120915548; reward = -231.0; and epsilon = 0.5986666666666667, win percentage = 0.0, 2022-04-29 09:53:45
Episode no = 3020; won: False; Q(s,a) = 155.09857111969978; reward = -222.0; and epsilon = 0.5973333333333333, win percentage = 0.0, 2022-04-29 09:54:04
Episode no = 3030; won: False; Q(s,a) = 137.8574620330043; reward = -438.0; and epsilon = 0.596, win percentage = 0.0, 2022-04-29 09:54:23
Episode no = 3040; won: False; Q(s,a) = 156.9325204326349; reward = -410.0; and epsilon = 0.5946666666666667, win percentage = 0.0, 2022-04-29 09:54:35
Episode no = 3050; won: False; Q(s,a) = 184.60563390339382; reward = -328.0; and epsilon = 0.5933333333333333, win percentage = 0.0, 2022-04-29 09:54:49
Episode no = 3060; won: False; Q(s,a) = 170.22180585789357; reward = -243.0; and epsilon = 0.5920000000000001, win percentage = 0.0, 2022-04-29 09:55:05
Episode no = 3070; won: False; Q(s,a) = 156.25997233110533; reward = -400.0; and epsilon = 0.5906666666666667, win percentage = 0.0, 2022-04-29 09:55:18
Episode no = 3080; won: False; Q(s,a) = 171.67447704767892; reward = -229.0; and epsilon = 0.5893333333333333, win percentage = 0.0, 2022-04-29 09:55:39
Episode no = 3090; won: False; Q(s,a) = 267.304223480196; reward = -137.0; and epsilon = 0.5880000000000001, win percentage = 0.0, 2022-04-29 09:56:04
Episode no = 3100; won: False; Q(s,a) = 179.55556302089295; reward = -254.0; and epsilon = 0.5866666666666667, win percentage = 0.0, 2022-04-29 09:56:25
Episode no = 3110; won: False; Q(s,a) = 211.00074753564425; reward = -317.0; and epsilon = 0.5853333333333333, win percentage = 0.0, 2022-04-29 09:56:48
Episode no = 3120; won: False; Q(s,a) = 174.4100685225102; reward = -286.0; and epsilon = 0.5840000000000001, win percentage = 0.0, 2022-04-29 09:57:07
Episode no = 3130; won: False; Q(s,a) = 190.5036469717751; reward = -312.0; and epsilon = 0.5826666666666667, win percentage = 0.0, 2022-04-29 09:57:22
Episode no = 3140; won: False; Q(s,a) = 205.8575878089313; reward = -225.0; and epsilon = 0.5813333333333333, win percentage = 0.0, 2022-04-29 09:57:37
Episode no = 3150; won: False; Q(s,a) = 153.70789064185223; reward = -294.0; and epsilon = 0.5800000000000001, win percentage = 0.0, 2022-04-29 09:57:59
Episode no = 3160; won: False; Q(s,a) = 175.81804545110998; reward = -446.0; and epsilon = 0.5786666666666667, win percentage = 0.0, 2022-04-29 09:58:09
Episode no = 3170; won: False; Q(s,a) = 145.88374192405715; reward = -454.0; and epsilon = 0.5773333333333333, win percentage = 0.0, 2022-04-29 09:58:24
Episode no = 3180; won: False; Q(s,a) = 146.23301583265354; reward = -296.0; and epsilon = 0.5760000000000001, win percentage = 0.0, 2022-04-29 09:58:45
Episode no = 3190; won: False; Q(s,a) = 145.9446924546534; reward = -389.0; and epsilon = 0.5746666666666667, win percentage = 0.0, 2022-04-29 09:59:02
Episode no = 3200; won: False; Q(s,a) = 143.66751995204766; reward = -463.0; and epsilon = 0.5733333333333333, win percentage = 0.0, 2022-04-29 10:00:47
Episode no = 3210; won: False; Q(s,a) = 152.5876865195758; reward = -303.0; and epsilon = 0.5720000000000001, win percentage = 0.0, 2022-04-29 10:01:10
Episode no = 3220; won: False; Q(s,a) = 175.84777861933853; reward = -193.0; and epsilon = 0.5706666666666667, win percentage = 0.0, 2022-04-29 10:01:32
Episode no = 3230; won: False; Q(s,a) = 154.3557852767259; reward = -317.0; and epsilon = 0.5693333333333334, win percentage = 0.0, 2022-04-29 10:01:53
Episode no = 3240; won: False; Q(s,a) = 149.39864116462152; reward = -446.0; and epsilon = 0.5680000000000001, win percentage = 0.0, 2022-04-29 10:02:04
Episode no = 3250; won: False; Q(s,a) = 167.40513642222112; reward = -359.0; and epsilon = 0.5666666666666667, win percentage = 0.0, 2022-04-29 10:02:20
Episode no = 3260; won: False; Q(s,a) = 263.86807880866854; reward = -386.0; and epsilon = 0.5653333333333334, win percentage = 0.0, 2022-04-29 10:02:41
Episode no = 3270; won: False; Q(s,a) = 155.95022995654983; reward = -341.0; and epsilon = 0.5640000000000001, win percentage = 0.0, 2022-04-29 10:02:59
Episode no = 3280; won: False; Q(s,a) = 184.80904955817854; reward = -186.0; and epsilon = 0.5626666666666666, win percentage = 0.0, 2022-04-29 10:03:16
Episode no = 3290; won: False; Q(s,a) = 150.30130678274176; reward = -422.0; and epsilon = 0.5613333333333334, win percentage = 0.0, 2022-04-29 10:03:32
Episode no = 3300; won: False; Q(s,a) = 172.00279051859047; reward = -364.0; and epsilon = 0.56, win percentage = 0.0, 2022-04-29 10:03:45
Episode no = 3310; won: False; Q(s,a) = 184.19378784945008; reward = -188.0; and epsilon = 0.5586666666666666, win percentage = 0.0, 2022-04-29 10:04:06
Episode no = 3320; won: False; Q(s,a) = 152.5539926076838; reward = -294.0; and epsilon = 0.5573333333333333, win percentage = 0.0, 2022-04-29 10:04:17
Episode no = 3330; won: False; Q(s,a) = 181.34118723156632; reward = -191.0; and epsilon = 0.556, win percentage = 0.0, 2022-04-29 10:04:33
Episode no = 3340; won: False; Q(s,a) = 154.67639668228307; reward = -403.0; and epsilon = 0.5546666666666666, win percentage = 0.0, 2022-04-29 10:04:51
Episode no = 3350; won: False; Q(s,a) = 188.24508476065458; reward = -423.0; and epsilon = 0.5533333333333333, win percentage = 0.0, 2022-04-29 10:05:08
Episode no = 3360; won: False; Q(s,a) = 164.27116278325994; reward = -500.0; and epsilon = 0.552, win percentage = 0.0, 2022-04-29 10:05:20
Episode no = 3370; won: False; Q(s,a) = 179.61211500119234; reward = -467.0; and epsilon = 0.5506666666666666, win percentage = 0.0, 2022-04-29 10:05:30
Episode no = 3380; won: False; Q(s,a) = 160.59515216038528; reward = -386.0; and epsilon = 0.5493333333333333, win percentage = 0.0, 2022-04-29 10:05:48
Episode no = 3390; won: False; Q(s,a) = 154.49708047123306; reward = -182.0; and epsilon = 0.548, win percentage = 0.0, 2022-04-29 10:06:02
Episode no = 3400; won: False; Q(s,a) = 149.42139129594855; reward = -292.0; and epsilon = 0.5466666666666666, win percentage = 0.0, 2022-04-29 10:06:16
Episode no = 3410; won: False; Q(s,a) = 156.54434741195732; reward = -453.0; and epsilon = 0.5453333333333333, win percentage = 0.0, 2022-04-29 10:06:30
Episode no = 3420; won: False; Q(s,a) = 172.78722587204322; reward = -450.0; and epsilon = 0.544, win percentage = 0.0, 2022-04-29 10:06:43
Episode no = 3430; won: False; Q(s,a) = 183.2677517744243; reward = -173.0; and epsilon = 0.5426666666666666, win percentage = 0.0, 2022-04-29 10:07:06
Episode no = 3440; won: False; Q(s,a) = 162.5046908845873; reward = -253.0; and epsilon = 0.5413333333333333, win percentage = 0.0, 2022-04-29 10:07:21
Episode no = 3450; won: False; Q(s,a) = 183.4379231209562; reward = -331.0; and epsilon = 0.54, win percentage = 0.0, 2022-04-29 10:07:51
Episode no = 3460; won: False; Q(s,a) = 283.7696958546618; reward = -405.0; and epsilon = 0.5386666666666666, win percentage = 0.0, 2022-04-29 10:08:10
Episode no = 3470; won: False; Q(s,a) = 184.4170632446464; reward = -243.0; and epsilon = 0.5373333333333333, win percentage = 0.0, 2022-04-29 10:08:29
Episode no = 3480; won: False; Q(s,a) = 166.01081579277997; reward = -370.0; and epsilon = 0.536, win percentage = 0.0, 2022-04-29 10:08:42
Episode no = 3490; won: False; Q(s,a) = 145.45695843447191; reward = -457.0; and epsilon = 0.5346666666666666, win percentage = 0.0, 2022-04-29 10:08:54
Episode no = 3500; won: False; Q(s,a) = 162.45173147306974; reward = -435.0; and epsilon = 0.5333333333333333, win percentage = 0.0, 2022-04-29 10:09:14
Episode no = 3510; won: False; Q(s,a) = 159.6405049654406; reward = -436.0; and epsilon = 0.532, win percentage = 0.0, 2022-04-29 10:09:35
Episode no = 3520; won: False; Q(s,a) = 228.10396223597903; reward = -236.0; and epsilon = 0.5306666666666666, win percentage = 0.0, 2022-04-29 10:10:03
Episode no = 3530; won: False; Q(s,a) = 179.2278390333373; reward = -314.0; and epsilon = 0.5293333333333333, win percentage = 0.0, 2022-04-29 10:10:29
Episode no = 3540; won: False; Q(s,a) = 195.04637232712992; reward = -282.0; and epsilon = 0.528, win percentage = 0.0, 2022-04-29 10:10:41
Episode no = 3550; won: False; Q(s,a) = 192.9534875961401; reward = -331.0; and epsilon = 0.5266666666666666, win percentage = 0.0, 2022-04-29 10:11:02
Episode no = 3560; won: False; Q(s,a) = 190.2022019488337; reward = -295.0; and epsilon = 0.5253333333333333, win percentage = 0.0, 2022-04-29 10:41:24
Episode no = 3570; won: False; Q(s,a) = 186.88596459866076; reward = -327.0; and epsilon = 0.524, win percentage = 0.0, 2022-04-29 10:42:41
Episode no = 3580; won: False; Q(s,a) = 190.8977915486326; reward = -227.0; and epsilon = 0.5226666666666666, win percentage = 0.0, 2022-04-29 11:56:57
Episode no = 3590; won: False; Q(s,a) = 182.83365066228552; reward = -343.0; and epsilon = 0.5213333333333333, win percentage = 0.0, 2022-04-29 11:57:24
Episode no = 3600; won: False; Q(s,a) = 178.7977501826151; reward = -304.0; and epsilon = 0.52, win percentage = 0.0, 2022-04-29 11:57:48
Episode no = 3610; won: False; Q(s,a) = 174.2311096727816; reward = -211.0; and epsilon = 0.5186666666666666, win percentage = 0.0, 2022-04-29 11:58:05
Episode no = 3620; won: False; Q(s,a) = 175.33939304278022; reward = -307.0; and epsilon = 0.5173333333333333, win percentage = 0.0, 2022-04-29 11:58:30
Episode no = 3630; won: False; Q(s,a) = 202.2690301440496; reward = -334.0; and epsilon = 0.516, win percentage = 0.0, 2022-04-29 11:58:51
Episode no = 3640; won: False; Q(s,a) = 192.01628991770446; reward = -470.0; and epsilon = 0.5146666666666666, win percentage = 0.0, 2022-04-29 11:59:16
Episode no = 3650; won: False; Q(s,a) = 171.52757869998456; reward = -371.0; and epsilon = 0.5133333333333333, win percentage = 0.0, 2022-04-29 11:59:37
Episode no = 3660; won: False; Q(s,a) = 185.49267595705294; reward = -98.0; and epsilon = 0.512, win percentage = 0.0, 2022-04-29 12:00:01
Episode no = 3670; won: False; Q(s,a) = 182.25410019047035; reward = -444.0; and epsilon = 0.5106666666666666, win percentage = 0.0, 2022-04-29 12:00:18
